# SCOWL/ESDB word -> frequency-size-bucket tier (0=most common; see
# build_lexicon.py's docstring for what this is and how to regenerate
# it, and ACKNOWLEDGEMENTS.md for the source and license). Trimmed to
# just the words already present in Source/Data/latin-words.txt's
# source list -- this is a rank annotation, not a word-list source.
blanket	0
blanketed	0
blanketflower	5
blanketing	0
blanking	0
blankly	0
blankness	1
blare	0
blarney	2
blaspheme	0
blasphemer	2
blasphemous	0
blasphemously	2
blasphemousness	5
blasphemy	0
blast	0
blasted	0
blastema	4
blastemal	5
blastematic	5
blastemic	5
blaster	0
blastie	5
blasting	0
blastment	5
blastocyst	4
blastoderm	4
blastodermatic	5
blastodermic	5
blastodisk	5
blastogenesis	4
blastogenetic	5
blastogenic	5
blastoma	5
blastomata	5
blastomere	4
blastomeric	5
blastomycete	5
blastomycosis	5
blastoporal	5
blastopore	4
blastoporic	5
blastosphere	4
blastula	4
blastular	5
blastulation	5
blastule	5
blasty	5
blat	4
blatancy	3
blatant	0
blatantly	0
blate	4
blather	3
blatherer	4
blatherskite	4
blatter	5
blaubok	4
blaw	5
blaze	0
blazer	0
blazing	0
blazingly	3
blazon	2
blazoner	5
blazoning	2
blazonment	5
blazonry	4
bleach	0
bleachable	5
bleached	0
bleacher	3
bleacherite	5
bleaching	0
bleak	0
bleakish	4
bleakly	1
bleakness	1
blear	3
bleared	5
bleariness	3
bleary	0
bleat	0
bleater	5
bleating	0
bleb	4
blebby	5
bled	0
bleed	0
bleeder	2
bleeding	0
blemish	0
blemisher	5
blench	2
blencher	5
blenching	2
blend	0
blende	4
blended	0
blender	1
blending	0
blennioid	4
blenny	4
blepharitis	4
blepharoplast	5
blepharoplasty	5
blepharospasm	5
blesbok	4
blesbuck	5
bless	0
blessed	0
blessedly	2
blessedness	2
blesser	5
blessing	0
blest	4
blet	5
blewits	5
blight	0
blighted	0
blighter	3
blighting	0
blighty	5
blimp	0
blimy	5
blind	0
blindage	4
blinded	0
blinder	0
blindfish	4
blindfold	0
blindfolded	0
blinding	0
blindingly	0
blindly	0
blindness	0
blindstory	4
blindworm	4
blink	0
blinked	0
blinker	2
blinkered	0
blinking	0
blinks	0
blintze	3
blip	0
bliss	0
blissful	0
blissfully	0
blissfulness	2
blister	0
blistered	0
blistering	0
blisteringly	3
blistery	3
blithe	0
blitheful	4
blithefully	4
blithely	0
blitheness	3
blither	0
blithering	3
blithesome	3
blithesomely	4
blithesomeness	4
blitz	0
blitzkrieg	3
blizzard	0
blizzardly	5
blizzardy	5
bloat	2
bloated	1
bloatedness	4
bloater	3
bloating	2
blob	0
blobbed	0
bloc	0
block	0
blockade	0
blockader	3
blockage	0
blockbuster	0
blocked	0
blocker	3
blockhead	0
blockhouse	2
blocking	0
blockish	4
blockishly	5
blockishness	5
blocky	3
bloke	3
blonde	0
blondine	5
blood	0
bloodcurdling	2
blooded	0
bloodfin	4
bloodguilt	5
bloodguiltiness	5
bloodguilty	5
bloodhound	0
bloodied	0
bloodily	3
bloodiness	3
bloodless	1
bloodlessly	2
bloodlessness	3
bloodletter	5
bloodletting	3
bloodline	3
bloodmobile	2
bloodroot	4
bloodshed	0
bloodshot	0
bloodstain	1
bloodstained	1
bloodstock	3
bloodstone	4
bloodsucker	2
bloodsucking	3
bloodthirstily	3
bloodthirsty	0
bloodworm	5
bloodwort	5
bloody	0
blooey	5
bloom	0
bloomer	2
bloomers	2
bloomery	4
blooming	0
bloomy	4
bloop	3
blooper	1
blooping	3
blossom	0
blossomed	0
blossomy	3
blot	0
blotch	0
blotched	0
blotchy	1
blotter	0
blotting	0
blotto	3
blotty	5
blouse	0
bloused	0
blousing	0
blow	0
blowback	3
blowdown	5
blower	2
blowfish	3
blowfly	3
blowgun	2
blowhard	3
blowhole	3
blowing	0
blowlamp	3
blown	0
blowoff	5
blowout	0
blowpipe	3
blowtorch	0
blowtube	4
blowup	1
blowy	3
blowzed	4
blowzy	2
blub	4
blubber	0
blubberer	5
blubbering	0
blubberingly	5
blubbery	3
blucher	4
bludgeon	0
bludgeoned	0
bludgeoner	5
blue	0
bluebeard	5
bluebell	0
blueberry	0
bluebill	4
bluebird	0
bluebonnet	3
bluebottle	2
bluecoat	4
bluefish	2
bluegill	3
bluegrass	0
bluejack	5
bluejacket	2
bluely	5
blueness	3
bluenose	2
blueprint	0
bluer	0
blues	0
bluestem	5
bluestocking	2
bluestone	4
bluet	3
bluetongue	4
blueweed	4
bluey	4
bluff	0
bluffable	5
bluffer	0
bluffly	3
bluffness	3
bluing	0
bluish	1
bluishness	5
blunder	0
blunderbuss	2
blunderer	2
blundering	0
blunderingly	4
blunge	4
blunger	4
blunt	0
blunter	0
bluntly	0
bluntness	0
blur	0
blurb	0
blurbist	5
blurred	0
blurry	1
blurt	0
blush	0
blusher	1
blushful	4
blushing	0
blushingly	5
bluster	0
blusterer	3
blustering	0
blusteringly	5
blusterous	3
blustery	2
boa	0
boar	0
board	0
boarder	0
boarding	0
boardinghouse	1
boardlike	5
boardman	5
boardwalk	0
boarfish	4
boarhound	4
boarish	4
boarishly	5
boarishness	5
boast	0
boaster	2
boastful	0
boastfully	0
boastfulness	2
boasting	0
boat	0
boatable	5
boatbill	4
boatbuilder	5
boatbuilding	5
boater	2
boatful	4
boathouse	3
boating	0
boatlike	5
boatload	3
boatman	2
boatmanship	5
boatsman	4
boatswain	2
bob	0
bobbed	0
bobber	3
bobbery	4
bobbin	0
bobbinet	4
bobbing	0
bobble	2
bobby	2
bobcat	0
bobeche	5
bobolink	2
bobsled	0
bobsleigh	3
bobstay	4
bobtail	2
bobtailed	4
bobwhite	2
bocaccio	5
bock	3
bod	3
bodacious	3
bodaciously	5
bode	0
bodega	2
bodement	5
bodge	3
bodhisattva	4
bodice	0
bodied	3
bodiless	4
bodily	0
boding	0
bodingly	5
bodkin	2
body	0
bodybuilder	3
bodyguard	0
bodywork	0
bog	0
bogan	4
bogart	5
bogey	2
bogeyman	1
boggart	4
bogginess	5
boggish	5
boggle	0
boggler	5
boggy	2
bogie	2
bogle	4
bogtrotter	4
bogue	5
bogus	0
bogusness	4
bogwood	5
bohea	5
boho	4
bohrium	4
bohunk	4
boil	0
boilable	5
boiled	0
boiler	0
boilermaker	3
boiling	0
boisterous	0
boisterously	2
boisterousness	2
bola	2
bolar	5
bold	0
boldly	0
boldness	0
bole	2
bolection	4
bolero	2
bolete	4
bolide	4
bolivar	3
bolivia	5
boliviano	4
boll	2
bollard	3
bollworm	4
bolo	4
bolometer	4
bolometric	5
bolson	5
bolster	0
bolsterer	5
bolt	0
bolter	4
bolthole	3
bolting	0
boltless	5
boltlike	5
boltrope	4
bolus	3
boma	4
bomb	0
bombable	5
bombacaceous	4
bombard	0
bombarder	5
bombardier	2
bombardment	0
bombardon	4
bombast	2
bombastic	2
bombastically	3
bombazine	4
bombed	0
bomber	0
bombinate	5
bombination	5
bombproof	3
bombshell	1
bombsight	4
bombycid	4
bonaci	5
bonanza	1
bonbon	2
bonce	3
bond	0
bondage	0
bonded	0
bonder	5
bondholder	3
bonding	0
bondless	5
bondman	3
bondsman	2
bondstone	4
bondswoman	4
bondwoman	3
bone	0
boneblack	4
boned	0
bonefish	4
bonehead	2
boneheaded	3
boneless	2
boner	2
boneset	4
bonesetter	4
boneshaker	3
bonfire	0
bong	2
bongo	1
bonhomie	3
boniness	3
bonito	2
bonk	3
bonnet	0
bonneted	5
bonnily	5
bonniness	5
bonny	2
bonnyclabber	4
bonsai	2
bonspiel	4
bontebok	4
bonus	0
bony	0
bonze	4
bonzer	4
boo	0
boob	1
booboisie	5
boobook	5
booby	0
boodle	2
boody	5
booger	3
boohoo	3
book	0
bookable	3
bookbinder	3
bookbindery	3
bookbinding	3
bookcase	0
booked	0
booker	5
bookful	5
bookie	1
booking	0
bookish	2
bookishly	5
bookishness	4
bookkeeper	0
bookkeeping	0
bookless	5
booklet	0
booklike	5
booklore	5
booklover	4
bookmaker	1
bookmaking	2
bookman	4
bookmark	0
bookmarker	4
bookmobile	2
bookplate	3
bookrack	4
bookrest	4
bookseller	2
bookselling	4
bookshelf	0
bookshop	0
bookstall	3
bookstand	4
bookstore	1
bookworm	0
boom	0
boomer	3
boomerang	0
booming	0
boomless	5
boomlet	4
boomy	5
boon	0
boondock	5
boondocks	1
boondoggle	2
boondoggler	3
boongary	5
boonless	5
boor	0
boorish	0
boorishly	2
boorishness	3
boost	0
booster	0
boosterism	4
boot	0
bootblack	2
bootboy	4
booted	0
bootee	0
bootery	4
booth	0
booting	0
bootjack	4
bootlace	3
bootleg	0
bootlegger	1
bootlegging	0
bootless	2
bootlessly	4
bootlessness	4
bootlick	4
bootlicker	4
boots	0
bootstrap	0
booty	0
booze	0
boozed	1
boozer	1
boozily	5
boozy	2
bop	0
bopeep	5
bor	4
bora	4
boracic	4
borage	4
boraginaceous	4
borak	4
boral	5
borate	4
borax	2
borborygmus	4
bordel	5
bordello	2
border	0
bordered	0
borderer	4
bordering	0
borderland	2
borderless	3
borderline	0
bordure	4
bore	0
boreal	4
borecole	4
boredom	0
boreen	5
borehole	3
borer	2
boresome	4
borg	4
boric	4
boride	4
boring	0
boringly	0
boringness	5
born	0
borne	0
borneol	4
bornite	4
bornitic	5
boron	2
boronic	5
borosilicate	4
borough	0
borrow	0
borrower	1
borrowing	0
borscht	2
borsht	4
bort	4
borty	5
borzoi	3
boscage	4
boschbok	4
bosh	2
bosk	4
bosket	4
boskiness	5
bosky	4
bosom	0
bosomed	4
bosomy	3
boss	0
bossdom	5
bossed	0
bosser	5
bosset	5
bossiness	1
bossing	0
bossism	3
bossy	0
boston	5
bot	2
bota	5
botanic	3
botanical	0
botanically	3
botanist	0
botanize	4
botanizer	5
botanomancy	4
botany	0
botch	0
botched	0
botcher	3
botchery	5
botchily	4
botchiness	5
botchy	4
botfly	4
both	0
bother	0
botheration	3
bothersome	0
bothy	4
botonee	5
botryoid	5
botryoidal	4
botryoidally	5
bott	4
bottle	0
bottled	0
bottleful	4
bottleneck	0
bottlenose	5
bottler	3
bottling	0
bottom	0
bottomed	0
bottomer	5
bottoming	0
bottomless	0
bottomlessly	5
bottomlessness	5
bottommost	4
bottomry	4
botulin	4
botulinum	3
botulism	2
boudoir	2
bouffant	2
bough	0
boughed	5
boughpot	4
bought	0
boughten	4
bougie	4
bouillabaisse	2
bouillon	2
boulder	0
bouldering	3
bouldery	5
boule	4
boulevard	0
bouleversement	4
bounce	0
bouncer	1
bouncing	0
bouncingly	5
bound	0
boundary	0
bounded	0
boundedness	5
bounden	2
bounder	2
bounding	0
boundless	0
boundlessly	3
boundlessness	3
bounteous	2
bounteously	3
bounteousness	3
bountied	5
bountiful	0
bountifully	2
bountifulness	3
bounty	0
bouquet	0
bourbon	0
bourdon	4
bourgeois	0
bourgeoise	5
bourgeoisie	0
bourn	4
bourse	4
bouse	4
boustrophedon	4
boustrophedonic	5
bout	0
bovid	4
bovine	0
bovinely	4
bovinity	5
bow	0
bowdlerism	4
bowdlerization	3
bowdlerize	2
bowed	0
bowel	0
boweled	5
bowelless	5
bowels	0
bower	2
bowerbird	4
bowery	4
bowfin	4
bowhead	4
bowing	0
bowknot	4
bowl	0
bowleg	3
bowlegged	0
bowler	0
bowless	5
bowlful	3
bowline	3
bowling	0
bowllike	4
bowls	0
bowman	2
bowshot	4
bowsprit	2
bowstring	2
bowstringed	5
bowwow	3
bowyer	4
boxberry	4
boxboard	4
boxcar	0
boxer	0
boxfish	4
boxful	4
boxhaul	4
boxing	0
boxlike	3
boxthorn	4
boxwood	2
boxy	3
boy	0
boyar	4
boyard	5
boycott	0
boycotter	5
boyhood	0
boyish	0
boyishly	2
boyishness	2
boyla	4
boysenberry	2
bozo	1
bra	0
brabble	4
brabbler	5
brace	0
braced	0
bracelet	0
braceleted	5
bracer	3
bracero	3
braces	0
brach	4
brachet	5
brachial	4
brachiate	4
brachiation	4
brachiator	4
brachiocephalic	5
brachiopod	4
brachiosaur	4
brachium	4
brachycephalic	4
brachycephalism	5
brachycephalous	5
brachycephaly	4
brachydactylic	5
brachydactylous	5
brachydactyly	5
brachylogy	4
brachypterous	4
brachyuran	4
brachyurous	5
bracing	0
bracingly	4
bracken	2
bracket	0
bracketing	0
brackish	0
brackishness	3
braconid	5
bract	2
bracteal	5
bracteate	4
bracted	5
bracteolate	5
bracteole	4
bractlet	5
brad	2
bradawl	3
bradycardia	3
brae	3
brag	0
braggart	0
bragger	2
bragging	0
braggingly	5
bragless	5
braid	0
braided	0
braider	4
braiding	0
brail	4
brain	0
braininess	3
brainless	0
brainlessly	3
brainlessness	4
brainpan	4
brains	0
brainsick	4
brainsickly	5
brainsickness	5
brainwash	1
brainwasher	5
brainwashing	0
brainwork	4
brainworker	5
brainy	0
braise	0
brake	0
brakeage	5
brakeless	4
brakeman	2
brakesman	4
braky	5
bramble	2
brambling	4
brambly	3
bran	0
branch	0
branched	0
branchia	4
branchiae	4
branchial	5
branchiate	5
branching	0
branchiopod	4
branchless	4
branchlet	5
branchlike	3
branchy	5
brand	0
branded	0
brander	3
brandied	0
brandish	0
brandisher	4
brandless	4
brandling	4
brandy	0
brank	5
branle	4
branny	4
brant	4
brash	0
brashness	2
brashy	4
brass	0
brassard	4
brassart	5
brassbound	4
brassie	4
brassiere	0
brassily	3
brassiness	3
brassware	4
brassy	0
brat	0
brattice	4
bratticing	4
brattish	5
brattishing	4
brattle	5
braunite	4
bravado	0
brave	0
bravely	0
braveness	3
braver	0
bravery	0
braving	0
bravo	0
bravura	2
braw	4
brawl	0
brawler	2
brawling	0
brawly	5
brawn	0
brawnily	5
brawniness	2
brawny	0
braxy	4
bray	0
brayer	4
braze	3
brazen	0
brazenly	1
brazenness	2
brazer	3
brazier	0
brazil	4
brazilein	4
brazilin	4
brazilwood	5
breach	0
breacher	5
bread	0
breadbasket	1
breadboard	3
breadbox	3
breadfruit	2
breadnut	4
breadroot	4
breadstuff	4
breadth	0
breadthways	4
breadthwise	5
breadwinner	0
breadwinning	5
break	0
breakable	0
breakableness	5
breakage	2
breakaway	3
breakdown	0
breaker	2
breakfast	0
breakfaster	5
breaking	0
breakneck	0
breakoff	5
breakout	3
breakthrough	0
breakup	1
breakwater	0
bream	3
breast	0
breastbone	2
breasted	0
breastfeeding	3
breasting	0
breastpin	4
breastplate	2
breastsummer	4
breastwork	2
breath	0
breathable	2
breathe	0
breathed	0
breather	0
breathiness	4
breathing	0
breathless	0
breathlessly	1
breathlessness	2
breathy	2
breccia	4
breccial	5
brecciated	4
brecciation	5
bred	0
brede	4
bree	4
breech	2
breechblock	4
breechcloth	4
breechclout	5
breeched	5
breeches	2
breeching	4
breechloader	4
breed	0
breeder	0
breeding	0
breeze	0
breezeless	4
breezeway	3
breezily	2
breeziness	2
breezy	0
bregma	4
bregmata	4
bregmate	5
bregmatic	5
brei	4
bremsstrahlung	4
brent	4
brethren	0
breve	3
brevet	3
brevetcy	5
breviary	2
brevier	4
brevity	0
brew	0
brewage	4
brewer	1
brewery	0
brewhouse	4
brewing	0
brewis	4
brewmaster	4
briar	2
briarroot	4
bribe	0
bribee	5
briber	3
bribery	0
brick	0
brickbat	2
brickfield	5
bricking	0
brickkiln	4
bricklayer	0
bricklaying	1
brickle	4
brickwork	3
bricky	4
brickyard	3
bricole	4
bridal	0
bride	0
bridegroom	0
bridesmaid	0
bridewell	4
bridge	0
bridgeable	3
bridgeboard	4
bridged	0
bridgehead	2
bridgeless	5
bridgework	2
bridging	0
bridle	0
bridled	0
bridler	5
bridling	0
bridoon	4
brief	0
briefing	0
briefless	4
briefly	0
briefness	2
briefs	0
brierroot	4
brierwood	4
briery	4
brig	2
brigade	0
brigadier	3
brigand	2
brigandage	2
brigandine	4
brigandism	5
brigantine	2
bright	0
brighten	0
brightener	3
brightening	0
brightish	5
brightly	0
brightness	0
brightwork	4
brill	3
brilliance	0
brilliancy	2
brilliant	0
brilliantine	3
brilliantly	0
brilliantness	5
brills	4
brim	0
brimful	2
brimless	3
brimmed	0
brimmer	4
brimming	0
brimstone	0
brine	0
briner	5
bring	0
bringer	3
brininess	3
brinish	5
brinjal	4
brink	0
briny	0
brioche	3
briolette	4
briquette	2
brisk	0
brisket	2
briskly	0
briskness	2
brisling	4
bristle	0
bristled	0
bristlelike	4
bristletail	4
bristliness	5
bristly	2
brit	4
brith	5
britska	4
brittle	0
brittlebush	5
brittlely	4
brittleness	2
brittling	5
broach	0
broacher	4
broad	0
broadax	4
broadbill	4
broadbrim	4
broadcast	0
broadcaster	1
broadcloth	2
broaden	0
broadish	5
broadleaf	4
broadloom	2
broadly	0
broadness	2
broadsheet	3
broadside	0
broadsword	2
broadtail	4
brocade	0
brocaded	0
brocatel	4
broccoli	0
broch	4
brochette	3
brochure	0
brock	4
brockage	5
brocket	4
brogan	2
brogue	1
broider	4
broidery	5
broil	0
broiler	0
broiling	0
broke	0
broken	0
brokenhearted	1
brokenheartedly	3
brokenly	3
brokenness	3
broker	0
brokerage	1
broking	4
brolly	3
bromal	4
bromate	4
brome	5
bromeliad	4
bromelin	5
bromic	4
bromide	2
bromidic	3
brominate	4
bromination	5
bromine	2
brominism	5
bromism	4
bromize	5
bromoform	4
bronc	3
bronchi	2
bronchia	5
bronchial	2
bronchially	5
bronchiectasis	4
bronchiolar	5
bronchiole	4
bronchitic	3
bronchitis	0
bronchium	5
bronchodilator	5
bronchogenic	5
bronchoscope	4
bronchoscopic	5
bronchoscopist	5
bronchoscopy	4
bronchospasm	5
bronchus	2
bronco	0
broncobuster	3
bronze	0
bronzed	0
bronzer	3
bronzing	0
bronzite	5
bronzy	4
brooch	0
brood	0
brooder	2
broodiness	3
brooding	0
broodingly	3
broody	3
brook	0
brooked	0
brookie	5
brookite	4
brooklet	3
brooklime	4
brookweed	4
broom	0
broomcorn	4
broomrape	4
broomstick	1
broomy	5
brose	4
broth	0
brothel	1
brother	0
brotherhood	0
brotherliness	2
brotherly	0
brothy	5
brougham	3
brought	0
brow	0
browallia	5
browband	4
browbeat	0
browbeater	5
browed	5
brown	0
browner	0
brownie	0
browning	0
brownish	1
brownness	3
brownout	2
brownstone	1
browny	5
browse	0
browser	1
browsing	0
brucellosis	4
brucine	4
brucite	4
bruin	2
bruise	0
bruiser	2
bruising	0
bruit	3
brumal	4
brumby	4
brume	4
brummagem	5
brumous	5
brunch	0
brunet	2
brunette	0
brunt	0
brush	0
brushed	0
brusher	5
brushes	0
brushiness	5
brushing	0
brushland	5
brushwood	2
brushwork	3
brushy	3
brusque	0
brusquely	2
brusqueness	2
brut	4
brutal	0
brutalism	4
brutalist	4
brutality	0
brutalization	3
brutalize	1
brutally	0
brute	0
brutely	5
brutify	4
brutish	0
brutishly	2
brutishness	3
brutism	5
bryological	5
bryologist	5
bryology	4
bryony	4
bryophyte	4
bryophytic	5
bryozoan	4
bu	3
bub	3
bubal	4
bubaline	4
bubalis	5
bubble	0
bubbler	4
bubbling	0
bubbly	0
bubby	5
bubo	3
buboed	5
bubonic	3
bubonocele	4
buccal	4
buccally	5
buccaneer	2
buccaneerish	5
buccinator	4
buchu	5
buck	0
buckaroo	3
buckboard	2
bucked	0
buckeen	4
bucker	4
bucket	0
bucketful	2
bucketing	0
buckeye	2
buckhorn	5
buckhound	4
bucking	0
buckish	4
buckjump	4
buckjumper	4
buckle	0
buckled	0
buckler	2
buckling	0
bucko	4
buckra	4
buckram	2
bucksaw	2
buckshee	4
buckshot	2
buckskin	2
buckskinned	5
bucktail	5
buckthorn	4
bucktooth	2
buckwheat	2
bucolic	2
bucolically	3
bud	0
budder	4
budding	0
buddle	4
buddy	0
budge	0
budgerigar	2
budget	0
budgetary	2
budgeteer	5
budgeter	5
budless	5
budlike	4
budworm	5
buff	0
buffable	5
buffalo	0
buffed	0
buffer	0
buffet	0
buffeter	4
buffing	0
bufflehead	4
buffoon	0
buffoonery	2
buffoonish	3
buffy	5
bug	0
bugaboo	2
bugbane	4
bugbear	2
bugger	0
buggery	3
bugginess	5
buggy	0
bughouse	4
bugle	0
bugled	0
bugler	0
bugleweed	4
bugloss	4
bugseed	5
buhl	4
buhr	4
buhrstone	4
build	0
buildable	5
builder	0
building	0
buildup	1
built	0
buirdly	5
bulb	0
bulbar	4
bulbed	5
bulbiferous	4
bulbil	4
bulbless	5
bulblet	5
bulbous	0
bulbul	4
bulge	0
bulginess	4
bulgy	2
bulimia	2
bulimic	2
bulk	0
bulked	0
bulkhead	2
bulkily	4
bulkiness	2
bulky	0
bull	0
bulla	4
bullace	4
bullate	4
bullbaiting	5
bullbat	4
bullboat	5
bulldog	0
bulldogged	0
bulldoze	0
bulldozer	0
bullet	0
bulleted	3
bulletin	0
bulletproof	1
bullfight	0
bullfighter	0
bullfighting	1
bullfinch	2
bullfrog	0
bullhead	3
bullheaded	2
bullheadedly	3
bullheadedness	3
bullhorn	2
bulling	0
bullion	0
bullish	1
bullishly	3
bullishness	3
bullneck	5
bullnose	4
bullock	2
bullocky	5
bullous	5
bullpout	5
bullwhip	3
bully	0
bullying	0
bullyrag	4
bullyragging	4
bulrush	2
bulwark	2
bum	0
bumbailiff	4
bumbershoot	5
bumble	2
bumblebee	0
bumbler	2
bumboat	4
bummalo	4
bummed	0
bummer	0
bumming	0
bump	0
bumper	0
bumpily	5
bumpiness	3
bumping	0
bumpkin	2
bumpkinish	5
bumpkinly	5
bumptious	2
bumptiously	3
bumptiousness	3
bumpy	0
bun	0
buna	5
bunch	0
bunchberry	5
bunchflower	5
bunchily	5
bunchiness	5
bunchy	3
bund	4
bundle	0
bundler	5
bung	0
bungalow	0
bungee	3
bunghole	2
bungle	0
bungler	0
bunglesome	5
bungling	0
bunglingly	5
bunion	0
bunk	0
bunker	0
bunkhouse	2
bunkum	2
bunny	0
bunodont	5
bunt	2
buntal	5
bunted	2
bunter	4
bunting	2
buntline	4
bunya	5
bunyip	4
buoy	0
buoyage	4
buoyance	5
buoyancy	0
buoyant	0
buoyantly	1
buprestid	4
bur	2
buran	4
burble	0
burbler	5
burbly	5
burbot	4
burden	0
burdensome	0
burdensomely	5
burdock	2
bureau	0
bureaucracy	0
bureaucrat	0
bureaucratic	0
bureaucratism	5
bureaucratize	3
buret	4
burette	4
burg	2
burgage	4
burgee	4
burgeon	2
burgess	4
burgh	3
burghal	4
burgher	2
burglar	0
burglarious	4
burglariously	5
burglarize	1
burglarproof	3
burglary	0
burgle	0
burgomaster	3
burgonet	4
burgoo	4
burgrave	4
burial	0
buried	0
burier	4
burin	4
burka	2
burke	4
burl	3
burlap	0
burled	3
burler	5
burlesque	2
burlesquely	5
burlesquer	5
burletta	4
burlily	5
burliness	2
burly	0
burn	0
burnable	3
burned	0
burner	0
burnet	4
burning	0
burningly	4
burnish	0
burnisher	3
burnishing	0
burnoose	2
burnoosed	5
burnout	2
burnsides	5
burnt	0
burp	0
burr	0
burred	0
burrer	5
burring	0
burrito	2
burro	0
burrow	0
burrower	3
burry	4
bursa	3
bursal	5
bursar	0
bursarial	4
bursary	3
bursate	5
burse	4
burseed	5
bursiform	4
bursitis	2
burst	0
burster	5
burton	4
burweed	4
bury	0
burying	0
bus	0
busby	2
bush	0
bushbuck	4
bushcraft	4
bushed	0
bushel	0
busheler	5
bushelman	4
bushhammer	4
bushily	4
bushiness	2
bushing	0
bushland	5
bushless	5
bushlike	5
bushmaster	3
bushranger	4
bushranging	5
bushwa	4
bushwhack	2
bushwhacker	2
bushwhacking	2
bushy	0
busied	0
busily	0
business	0
businesslike	1
businessman	0
businesswoman	0
busk	3
busked	3
busker	3
buskin	3
buskined	4
busman	4
buss	2
bust	0
bustard	4
busted	0
bustee	4
buster	1
bustic	5
bustle	0
bustled	0
bustler	4
bustling	0
bustlingly	5
busy	0
busybody	0
busying	0
busyness	2
busywork	1
but	0
butadiene	4
butanal	5
butane	2
butanol	4
butanone	4
butch	2
butcher	0
butcherbird	4
butcherer	4
butchering	0
butcherly	5
butchery	0
butene	4
butler	0
butlery	4
butt	0
butte	0
butter	0
butterball	3
butterbur	4
buttercup	0
buttered	0
butterfat	2
butterfingered	3
butterfingers	1
butterfish	4
butterfly	0
butteriness	5
butterless	5
buttermilk	0
butternut	2
butterscotch	0
butterweed	5
butterwort	4
buttery	0
butting	0
buttinsky	5
buttock	1
button	0
buttonball	4
buttonbush	5
buttoned	0
buttoner	5
buttonhole	0
buttonholer	5
buttonhook	4
buttonless	5
buttonmold	5
buttons	0
buttonwood	3
buttony	5
buttress	0
buttstock	5
butty	3
butyl	4
butylation	5
butylene	4
butyraceous	4
butyraldehyde	4
butyrate	4
butyric	5
butyrin	4
buxom	0
buxomly	5
buxomness	4
buy	0
buyable	5
buyer	0
buzz	0
buzzard	0
buzzer	0
buzzing	0
buzzy	3
by	0
bye	0
bygone	0
bylaw	1
byname	4
bypass	0
bypasser	5
bypath	3
byplay	2
byre	3
byrnie	4
byroad	3
byssinosis	4
byssus	4
bystander	0
bystreet	4
byway	0
byword	2
ca	2
cab	0
cabal	2
cabaletta	5
cabalism	4
cabalist	4
cabalistic	4
cabalistically	5
cabana	2
cabaret	0
cabasset	4
cabbage	0
cabbagy	4
cabby	1
cabdriver	3
caber	3
cabernet	4
cabezon	4
cabin	0
cabinet	0
cabinetmaker	2
cabinetmaking	3
cabinetry	3
cabinetwork	3
cable	0
cabled	0
cablegram	2
cabler	5
cablet	4
cableway	4
cabling	0
cabman	4
cabob	4
cabochon	3
caboodle	2
caboose	0
cabotage	4
cabrilla	4
cabriole	4
cabriolet	3
cabstand	3
cacao	0
cachalot	4
cache	0
cachectic	5
cachet	1
cachexia	4
cachexic	5
cachexy	5
cachinnate	4
cachinnation	4
cachinnator	5
cachou	4
cachucha	4
cacique	4
caciquism	5
cack	4
cackle	0
cackler	3
cacodemon	4
cacodemonic	5
cacodyl	4
cacodylic	5
cacoepy	4
cacoethes	4
cacogenics	4
cacographic	5
cacographical	5
cacography	4
cacology	4
cacomistle	4
cacomixle	5
caconym	5
cacophonous	2
cacophonously	5
cacophony	2
cacti	0
cactoid	5
cacuminal	4
cad	0
cadastral	4
cadaver	1
cadaveric	5
cadaverine	4
cadaverous	2
cadaverously	4
cadaverousness	4
caddice	5
caddie	2
caddis	4
caddised	5
caddish	2
caddishly	3
caddishness	3
caddy	4
cade	4
cadelle	4
cadence	0
cadenced	3
cadency	4
cadent	4
cadential	5
cadenza	2
cadet	0
cadetship	4
cadge	2
cadger	2
cadi	4
cadmic	4
cadmium	2
cadre	1
caducean	5
caduceus	2
caducity	4
caducous	4
caecal	5
caecilian	4
caeoma	4
caesura	2
caesuric	5
cafeteria	0
caffeine	0
caffeinism	5
caftan	2
caftaned	5
cage	0
caged	0
cageful	5
cagelike	5
cageling	4
cager	4
cagey	0
cagily	2
cahoot	3
cahow	5
caiman	3
cain	4
caique	5
caird	4
cairn	2
cairned	5
cairngorm	4
caisson	2
caitiff	3
cajeput	4
cajole	0
cajolement	3
cajoler	3
cajolery	2
cajoling	0
cajolingly	4
cajuput	4
cake	0
cakewalk	3
cakewalker	5
cakey	4
caky	4
cal	2
calabash	2
calaboose	3
calabrese	4
calalu	5
calamanco	4
calamary	5
calamine	2
calamint	4
calamite	4
calamitous	2
calamitously	3
calamitousness	4
calamity	0
calamondin	4
calamus	4
calash	4
calathus	4
calaverite	4
calcaneal	5
calcaneum	5
calcaneus	4
calcar	4
calcarate	5
calcareous	3
calcareously	5
calcareousness	5
calcariferous	4
calceiform	4
calceolate	5
calcic	4
calcicole	4
calcicolous	5
calciferol	4
calciferous	3
calcific	4
calcification	3
calcified	2
calcifugal	5
calcifuge	4
calcifugous	5
calcify	2
calcimine	3
calcination	4
calcine	2
calcined	2
calcite	2
calcitic	4
calcium	0
calcrete	5
calculability	5
calculable	2
calculate	0
calculated	0
calculatedly	3
calculating	0
calculatingly	3
calculation	0
calculational	5
calculative	3
calculator	0
